order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price
12727.0,11626.0,Amanda Lewis,23,Rustic Steel Shirt,Garden,UPI,34,1061.5
12728.0,13833.0,John Mays,77,Generic Plastic Pants,Clothing,Debit Card,45,1758.26
12729.0,3255.0,Timothy Smith,97,Granite Ball,Beauty,Debit Card,58,1933.85
12730.0,11882.0,Christina Douglas,58,Plastic Cheese,Grocery,UPI,17,1036.28
12731.0,5309.0,Donald Butler,65,Cotton Towels,Computers,Credit Card,64,1426.31
12732.0,6127.0,Cody Owens,76,Refined Rubber Shoes,Jewelery,Wallet,26,50.16
12733.0,922.0,Timothy Bradshaw,82,Soft Mouse,Electronics,UPI,5,69.65
12734.0,11760.0,Angela Hernandez,81,Granite Chicken,Industrial,Debit Card,4,1733.0
12735.0,367.0,Joseph Roach,71,Fresh Table,Computers,Credit Card,6,64.77
12736.0,10189.0,Rachel Snyder,50,Granite Tuna,Industrial,UPI,14,1698.27
12737.0,3610.0,Sergio Mills,99,Hat,Sports,Bank Transfer,2,1967.38
12738.0,9980.0,Erin Lee,4,Awesome Wooden Gloves,Sports,Wallet,30,518.37
12739.0,11777.0,Beth Meyer,96,Frozen Shoes,Home,Credit Card,73,1628.5
12740.0,5792.0,Emily Baker,93,Gently Used Granite Tuna,Health,Wallet,38,1254.51
12741.0,5824.0,Tracey Griffith,50,Sleek Tuna,Outdoors,Bank Transfer,94,325.96
12742.0,10331.0,Justin Green,7,Rubber Table,Outdoors,Debit Card,63,1453.3
12743.0,8134.0,Alicia Davis,51,Gloves,Clothing,Credit Card,47,899.27
12744.0,1966.0,Toni Singh,49,Rubber Computer,Electronics,Debit Card,77,1464.95
12745.0,8098.0,Stephen King,62,Wooden Cheese,Home,UPI,61,1054.48
12746.0,2477.0,James Bryan,60,Awesome Fresh Shirt,Industrial,Credit Card,17,1006.44
12747.0,4389.0,Anthony Schmidt,15,Ball,Garden,Bank Transfer,97,705.26
12748.0,13092.0,Craig Kaufman,78,Intelligent Cotton Ball,Movies,Wallet,44,739.7
12749.0,5112.0,Carla Barnes,82,Unbranded Mouse,Clothing,Debit Card,12,766.68
12750.0,14106.0,Anthony Russell,38,Licensed Pizza,Tools,Bank Transfer,18,655.43
12751.0,6089.0,Caitlin Reilly,94,Fish,Industrial,UPI,31,1713.0
12752.0,4007.0,Calvin Price,64,Frozen Tuna,Toys,Credit Card,93,1176.36
12753.0,1553.0,Kimberly Lopez,54,Refined Mouse,Industrial,Bank Transfer,26,1555.56
12754.0,508.0,Mary Simpson,63,Soap,Sports,Debit Card,15,633.73
12755.0,7573.0,Andrew Lawson,45,Licensed Pants,Sports,Bank Transfer,40,1936.54
12756.0,7568.0,Tina Williams,54,Mouse,Tools,UPI,79,695.39
12757.0,10504.0,Ryan Lee,72,Used Computer,Clothing,Wallet,100,1624.2
12758.0,13543.0,Felicia Davies,38,Pizza,Home,UPI,12,843.24
12759.0,9262.0,Audrey Russell,66,Awesome Rubber Computer,Baby,Wallet,15,1290.5
12760.0,4415.0,Brian Miller,17,Licensed Chicken,Industrial,Credit Card,27,1891.38
12761.0,11972.0,Joseph Santiago,41,Hat,Sports,Debit Card,54,1967.38
12762.0,7126.0,Richard Craig,72,Used Computer,Clothing,Wallet,61,1624.2
12763.0,481.0,Kara Coleman,49,Rubber Computer,Electronics,UPI,71,1464.95
12764.0,3874.0,Brian Reid,3,Gently Used Soft Gloves,Jewelery,Credit Card,44,1752.84
12765.0,60.0,Kenneth Baker,58,Fantastic Cheese,Movies,Bank Transfer,91,769.96
12766.0,13318.0,Michael Woodward,3,Gloves,Clothing,Credit Card,70,899.27
12767.0,13486.0,Mary Macdonald,86,Granite Chair,Grocery,Debit Card,6,517.3
12768.0,2864.0,Mikayla Davidson,33,Frozen Cheese,Sports,Bank Transfer,13,799.86
12769.0,5762.0,Jennifer Peterson,47,Rustic Rubber Shoes,Jewelery,Bank Transfer,58,735.43
12770.0,9906.0,Susan Dickerson,64,Intelligent Frozen Tuna,Computers,Wallet,91,100.23
12771.0,12950.0,Lindsey Hamilton,14,Keyboard,Sports,Wallet,35,422.75
12772.0,3168.0,Juan Ross,5,Sleek Bacon,Home,Wallet,20,1095.8
12773.0,1090.0,James Vega,88,Fantastic Hat,Books,UPI,41,585.25
12774.0,307.0,Elizabeth Schwartz,94,Incredible Fish,Baby,Bank Transfer,68,734.24
12775.0,1118.0,Michael Owen,53,Bacon,Jewelery,Wallet,40,556.2
12776.0,787.0,Mark Hernandez,82,Mouse,Tools,UPI,57,695.39
12777.0,3797.0,Danielle Jackson,22,Mouse,Tools,UPI,38,695.39
12778.0,1679.0,Ricardo Gonzalez,53,Fantastic Bacon,Jewelery,Credit Card,62,1485.29
12779.0,14450.0,Whitney Anderson,65,Awesome Towels,Grocery,Credit Card,91,231.3
12780.0,14833.0,David Gibbs,90,Rustic Metal Ball,Jewelery,UPI,14,929.44
12781.0,12527.0,Tammy Hunt,99,Handmade Plastic Hat,Computers,UPI,31,1804.4
12782.0,14221.0,Latasha Griffith,25,Plastic Hat,Movies,UPI,94,42.52
12783.0,11509.0,Kaitlyn Murray,55,Computer,Books,Debit Card,9,369.72
12784.0,8032.0,Joseph Sullivan,68,Soft Chips,Garden,Bank Transfer,6,1557.36
12785.0,5141.0,Kimberly Chavez,47,Rustic Rubber Shoes,Jewelery,Bank Transfer,15,735.43
12786.0,477.0,Stephanie Turner,63,Cotton Soap,Industrial,Wallet,27,884.95
12787.0,6371.0,Brittany Smith,35,Fish,Industrial,UPI,24,1713.0
12788.0,7675.0,Tamara Hawkins,7,Gorgeous Table,Toys,Debit Card,3,471.95
12789.0,3568.0,Richard Lewis,47,Rustic Rubber Shoes,Jewelery,Wallet,14,735.43
12790.0,1785.0,Cathy Rodriguez,3,Gently Used Soft Gloves,Jewelery,Debit Card,87,1752.84
12791.0,2697.0,Faith Garcia,84,Steel Chips,Tools,Debit Card,75,1286.83
12792.0,3458.0,Jessica Anderson,54,Refined Soft Mouse,Clothing,Bank Transfer,94,1896.26
12793.0,3634.0,Dennis Rojas,36,Steel Table,Electronics,Debit Card,63,1261.78
12794.0,11315.0,Tammy Weaver,86,New Granite Chair,Sports,Debit Card,16,1550.14
12795.0,7827.0,Emily Wilson,49,Handcrafted Rubber Computer,Toys,Debit Card,28,733.98
12796.0,4300.0,Amber Sparks,99,Handmade Hat,Health,Debit Card,65,1115.49
12797.0,3847.0,Robert Chang,99,Handmade Hat,Health,Bank Transfer,55,1115.49
12798.0,8640.0,Jennifer Randall,10,Ergonomic Cheese,Toys,Bank Transfer,65,286.79
12799.0,9354.0,Jonathan West,93,Tuna,Games,Bank Transfer,10,853.0
12800.0,14525.0,Mr. Richard Smith,22,Mouse,Tools,Wallet,81,695.39
12801.0,13870.0,Michael Randolph,86,Chair,Computers,Wallet,34,968.39
12802.0,9134.0,Anne Griffin,39,Ball,Garden,UPI,20,705.26
12803.0,8972.0,Brian Murphy,60,Fresh Shirt,Baby,Wallet,69,1677.6
12804.0,12515.0,Mitchell Walker,50,Sleek Tuna,Outdoors,UPI,89,325.96
12805.0,11066.0,Monica Brown,42,Steel Pizza,Outdoors,UPI,46,1229.75
12806.0,13069.0,Robert Cohen,21,Bike,Clothing,Credit Card,15,1126.39
12807.0,9511.0,Kelly Reynolds,98,Shoes,Music,Wallet,34,1036.25
12808.0,7221.0,Christine Dodson,4,Awesome Gloves,Games,Debit Card,15,419.79
12809.0,13012.0,Rebecca Sexton,45,Licensed Metal Pants,Computers,Debit Card,65,815.44
12810.0,5555.0,Ashley Sanchez,68,Refined Soft Chips,Tools,Credit Card,56,100.99
12811.0,4126.0,Holly Garza,96,Generic Frozen Shoes,Sports,Wallet,24,1504.3
12812.0,4033.0,Hailey Reid,82,Mouse,Tools,Debit Card,97,695.39
12813.0,4035.0,Charles Fisher,75,Rubber Soap,Outdoors,Wallet,10,1275.28
12814.0,11572.0,Tina Brewer,54,Refined Soft Mouse,Clothing,Bank Transfer,89,1896.26
12815.0,9320.0,Olivia Anderson,62,Incredible Wooden Cheese,Automotive,Debit Card,91,1438.34
12816.0,10802.0,Christopher Hernandez,95,Soft Fish,Electronics,Debit Card,14,1605.59
12817.0,5030.0,Shawn Shaw,75,Rubber Soap,Outdoors,Wallet,59,1275.28
12818.0,12175.0,Lauren Porter,95,Soft Fish,Electronics,Credit Card,93,1605.59
12819.0,14153.0,Brenda Anderson,41,Generic Hat,Baby,UPI,16,1213.25
12820.0,1992.0,Erin Mcdonald,28,Soft Keyboard,Kids,UPI,81,863.25
12821.0,9854.0,David Martin,100,Refined Mouse,Industrial,Credit Card,82,1555.56
12822.0,1911.0,Jonathan King,18,Bike,Clothing,Bank Transfer,79,1126.39
12823.0,12447.0,Chad Gonzalez,61,Incredible Tuna,Electronics,Credit Card,15,1357.75
12824.0,1555.0,Andrew Fields,87,Fantastic Soft Mouse,Shoes,Wallet,54,417.67
12825.0,1658.0,Joanne Villarreal,50,Sleek Granite Tuna,Baby,UPI,31,1333.44
12826.0,14975.0,Joseph Jackson,5,Sleek Granite Bacon,Shoes,Wallet,91,610.11
12827.0,13332.0,Paul Bennett,53,Metal Bacon,Industrial,Credit Card,52,1310.64
12828.0,10785.0,Joseph Turner,99,Plastic Hat,Movies,Credit Card,20,42.52
12829.0,5385.0,Brittany Robinson,7,Table,Baby,UPI,16,1475.53
12830.0,3803.0,Danielle Shannon,71,Table,Baby,UPI,82,1475.53
12831.0,9962.0,Gregory Torres,84,Chips,Electronics,Bank Transfer,72,926.26
12832.0,10092.0,William Smith,97,Licensed Ball,Outdoors,UPI,61,1049.85
12833.0,698.0,Theresa Odom,76,Refined Shoes,Shoes,Credit Card,44,467.93
12834.0,922.0,Timothy Bradshaw,33,Cheese,Shoes,UPI,83,1447.84
12835.0,9070.0,Mark Mathis,91,Gently Used Computer,Shoes,Wallet,91,476.9
12836.0,10958.0,Leslie Newman,45,Licensed Pants,Sports,Credit Card,62,1936.54
12837.0,8933.0,Michael Short,97,Licensed Ball,Outdoors,Credit Card,2,1049.85
12838.0,10839.0,Melanie Flynn,71,Table,Baby,Credit Card,47,1475.53
12839.0,4546.0,Donna Herrera,87,Mouse,Tools,Credit Card,10,695.39
12840.0,5188.0,Brandon Brooks,17,Licensed Chicken,Industrial,Credit Card,19,1891.38
12841.0,3801.0,Jeffery Wise,17,Licensed Chicken,Industrial,UPI,43,1891.38
12842.0,8985.0,Patricia Bell,8,Handcrafted Gloves,Kids,Wallet,35,1350.69
12843.0,7140.0,Gerald Olsen,23,Rustic Shirt,Automotive,UPI,1,934.67
12844.0,12113.0,Kathryn White,96,Shoes,Music,Credit Card,45,1036.25
12845.0,13060.0,Elizabeth Jacobs,53,Fantastic Metal Bacon,Health,UPI,59,765.4
12846.0,2394.0,Jared Crane,75,Gently Used Soap,Books,Wallet,75,526.2
12847.0,3847.0,Robert Chang,49,Computer,Books,Credit Card,25,369.72
12848.0,2260.0,Timothy Byrd,6,Rustic Cheese,Grocery,Credit Card,69,1258.9
12849.0,4452.0,Austin Wong,76,Refined Rubber Shoes,Jewelery,Bank Transfer,76,50.16
12850.0,5047.0,Dr. Cindy Wood,13,Awesome Pants,Outdoors,Wallet,37,767.6
12851.0,1075.0,Zachary Williams,14,Frozen Keyboard,Grocery,Debit Card,90,456.64
12852.0,8059.0,Anna Hart,29,Rustic Granite Fish,Shoes,UPI,55,874.8
12853.0,7516.0,Samantha Sweeney,26,Chips,Electronics,Debit Card,46,926.26
12854.0,3273.0,Gerald Bryant III,1,Wooden Mouse,Health,Debit Card,81,389.16
12855.0,7821.0,Douglas Dixon,98,Gently Used Shoes,Toys,Credit Card,15,1774.54
12856.0,8753.0,Michael Sims,17,Cotton Chicken,Sports,Debit Card,88,1377.85
12857.0,12215.0,Alexandra Mcclain,99,Hat,Sports,Credit Card,68,1967.38
12858.0,926.0,Sarah Shaffer,29,Fish,Industrial,Credit Card,39,1713.0
12859.0,13408.0,Brandy Ewing,42,Intelligent Steel Pizza,Industrial,Credit Card,18,527.47
12860.0,3265.0,Ashley Johnston,41,Hat,Sports,Debit Card,35,1967.38
12861.0,1243.0,Holly Huber,43,Awesome Concrete Car,Movies,Wallet,91,801.35
12862.0,9255.0,April Baker,48,Fish,Industrial,Wallet,97,1713.0
,14232.0,Claire Booth,81,Chicken,Games,Bank Transfer,63,1124.22
12864.0,8426.0,Heidi Macdonald,73,Intelligent Soft Pants,Electronics,Credit Card,93,716.63
12865.0,13031.0,Mr. Joseph Lopez,43,Awesome Concrete Car,Movies,Wallet,80,801.35
12866.0,6717.0,Joseph Valenzuela,91,Computer,Books,Credit Card,84,369.72
12867.0,9523.0,James King,65,Awesome Towels,Grocery,Bank Transfer,9,231.3
12868.0,10947.0,Rachael Chan,32,Concrete Computer,Sports,UPI,76,1248.86
12869.0,5345.0,Melissa Chapman,43,Awesome Car,Outdoors,Credit Card,97,117.26
12870.0,6061.0,Grace Clark,62,Incredible Wooden Cheese,Automotive,Wallet,27,1438.34
12871.0,9671.0,Lisa Gonzalez,36,Steel Table,Electronics,UPI,99,1261.78
12872.0,4036.0,Tyler Yang,9,Soap,Sports,Wallet,95,633.73
12873.0,4120.0,Justin Rice,11,New Metal Soap,Games,Debit Card,56,1996.1
12874.0,14935.0,Jimmy Mccoy,97,Licensed Granite Ball,Music,UPI,50,1196.18
12875.0,12557.0,Rachel James,19,Ergonomic Salad,Tools,Bank Transfer,38,528.14
12876.0,2986.0,Michael Cabrera,56,Fish,Industrial,UPI,65,1713.0
12877.0,3548.0,Brenda Koch,88,Granite Hat,Clothing,Bank Transfer,74,1499.14
12878.0,6081.0,Laura Jensen,52,Pants,Home,Bank Transfer,62,74.86
12879.0,14184.0,Christopher Cunningham,83,Refined Tuna,Computers,Wallet,12,553.58
12880.0,4280.0,Holly Turner,31,Chair,Computers,Wallet,47,968.39
12881.0,6624.0,Randy Anderson,98,Gently Used Shoes,Toys,UPI,42,1774.54
12882.0,13031.0,Mr. Joseph Lopez,81,Chicken,Games,Wallet,17,1124.22
12883.0,3930.0,Gordon Gallagher,83,Refined Wooden Tuna,Beauty,Credit Card,67,343.13
12884.0,616.0,Jerome Montoya,23,Rustic Shirt,Automotive,Credit Card,13,934.67
12885.0,805.0,Samuel Jones IV,8,Rubber Gloves,Electronics,Credit Card,51,323.59
12886.0,6947.0,Dominic Bailey,92,,Shoes,Bank Transfer,47,1502.13
12887.0,6548.0,Robin Hartman,1,Wooden Mouse,Health,Credit Card,99,389.16
12888.0,3214.0,John Welch,79,Refined Granite Mouse,Industrial,Wallet,56,1315.5
12889.0,5078.0,Julian Osborn,100,Mouse,Tools,Debit Card,59,695.39
12890.0,4178.0,Frank Hines,59,Rustic Frozen Gloves,Tools,UPI,52,914.87
12891.0,14590.0,Jose Kelley,92,Fresh Towels,Games,Wallet,50,298.17
12892.0,3046.0,Steven Haynes,1,Gently Used Wooden Mouse,Games,Bank Transfer,93,1414.58
12893.0,6430.0,Bryan Williams,88,Granite Hat,Clothing,Debit Card,72,1499.14
12894.0,3833.0,Lori Chavez,58,Cheese,Shoes,Debit Card,93,1447.84
12895.0,10422.0,Sarah Hughes,56,Small Fish,Outdoors,Debit Card,47,71.73
12896.0,3960.0,Richard Graves,20,Gorgeous Cotton Chips,Outdoors,UPI,82,318.9
12897.0,1094.0,Maria Richardson,50,Granite Tuna,Industrial,Debit Card,57,1698.27
12898.0,14782.0,Andrea White,62,Incredible Wooden Cheese,Automotive,UPI,68,1438.34
12899.0,1492.0,Brandy Ochoa,81,Refined Granite Chicken,Music,Credit Card,99,1119.23
12900.0,13529.0,Dwayne Moreno,97,Licensed Granite Ball,Music,UPI,51,1196.18
12901.0,8555.0,Lisa Key,35,Generic Fish,Industrial,Credit Card,92,1522.54
12902.0,1536.0,Audrey Ward,40,Gently Used Soft Soap,Grocery,UPI,11,193.17
12903.0,9947.0,Kathleen Munoz,67,Intelligent Rubber Computer,Clothing,UPI,68,1303.19
12904.0,6177.0,Austin Moore,95,Tasty Soft Fish,Tools,Credit Card,81,1747.7
12905.0,3757.0,Janet Riley,58,Cheese,Shoes,Bank Transfer,75,1447.84
12906.0,3883.0,Benjamin Morales DVM,69,Ergonomic Salad,Tools,Bank Transfer,54,528.14
12907.0,2581.0,David Sanchez,46,Computer,Books,Debit Card,65,369.72
12908.0,5533.0,Linda Smith,27,Cotton Pizza,Computers,Credit Card,55,642.72
12909.0,11087.0,Anthony Armstrong,75,Gently Used Soap,Books,Bank Transfer,31,526.2
12910.0,6970.0,Joseph Moore,13,Awesome Frozen Pants,Computers,Credit Card,22,1811.42
12911.0,5174.0,Stephanie Pham,73,Intelligent Soft Pants,Electronics,Credit Card,48,716.63
12912.0,8717.0,Franklin Ray,2,Rustic Wooden Car,Books,Debit Card,7,610.24
12913.0,8567.0,James Reed,68,Refined Chips,Clothing,Bank Transfer,83,1901.95
12914.0,9358.0,Kristen Robertson,13,Pants,Home,Credit Card,51,74.86
12915.0,6680.0,John Webster,3,Gloves,Clothing,Debit Card,11,899.27
12916.0,8125.0,Marie Fuller,15,Small Soft Ball,Industrial,Bank Transfer,80,1526.71
12917.0,8455.0,David Weeks,42,Pizza,Home,Credit Card,97,843.24
12918.0,14707.0,Nicholas Obrien,49,Handcrafted Computer,Automotive,Debit Card,74,548.58
12919.0,207.0,Maureen Castaneda,52,Ergonomic Pants,Jewelery,Debit Card,66,1847.26
12920.0,10794.0,Nicholas Lowe,27,Pizza,Home,Bank Transfer,46,843.24
12921.0,1694.0,Brandy Farmer,77,Generic Pants,Outdoors,Credit Card,91,538.25
12922.0,13415.0,Alexander Hale,44,Towels,Shoes,Bank Transfer,13,1502.13
12923.0,3377.0,Nicole Murray,85,Ball,Garden,Bank Transfer,18,705.26
12924.0,4562.0,Kimberly Carroll,57,Car,Home,Debit Card,74,1543.38
12925.0,12048.0,Emily Casey,14,Keyboard,Sports,UPI,83,422.75
12926.0,1686.0,Alvin Baker,96,Frozen Shoes,Home,Wallet,24,1628.5
12927.0,5847.0,Jennifer Bowman,92,Fresh Towels,Games,Credit Card,68,298.17
12928.0,10718.0,Carl Myers,50,Tuna,Games,UPI,83,853.0
12929.0,13584.0,Adam Allen,73,Intelligent Pants,Electronics,UPI,49,1237.3
12930.0,2072.0,Reginald Warren,69,Ergonomic Salad,Tools,Bank Transfer,25,528.14
12931.0,1156.0,Jasmine Wood,75,Gently Used Rubber Soap,Baby,Debit Card,72,790.56
12932.0,13948.0,Andrew Fowler,30,Fish,Industrial,Wallet,70,1713.0
12933.0,10879.0,Andrew Little,45,Licensed Metal Pants,Computers,Credit Card,26,815.44
12934.0,9933.0,Haley Dickson,51,Soft Gloves,Health,Wallet,30,946.66
12935.0,174.0,Jessica Johnson,32,Fantastic Computer,Grocery,Credit Card,6,89.93
12936.0,4619.0,Luis White,25,Small Plastic Hat,Grocery,Debit Card,93,170.23
12937.0,8726.0,Timothy Welch,28,Soft Keyboard,Kids,UPI,51,863.25
12938.0,14647.0,Vanessa Wilson,26,Chips,Electronics,UPI,21,926.26
12939.0,11473.0,Christine Rodriguez,68,Refined Chips,Clothing,Wallet,10,1901.95
12940.0,8822.0,Rebecca Pugh,99,Hat,Sports,Credit Card,42,1967.38
12941.0,10865.0,Jessica Nunez,81,Refined Granite Chicken,Music,Credit Card,62,1119.23
12942.0,13651.0,Keith Bennett,59,Rustic Frozen Gloves,Tools,Bank Transfer,19,0.0
12943.0,8532.0,Krystal Cervantes,75,Soap,Sports,Debit Card,6,633.73
12944.0,11015.0,Timothy Day,68,Chips,Electronics,Wallet,9,926.26
12945.0,12818.0,Karen Deleon,100,Mouse,Tools,Bank Transfer,37,695.39
12946.0,10161.0,Maria Andrews,22,Practical Steel Mouse,Grocery,Debit Card,87,1177.46
12947.0,7783.0,Jesse Young,47,Rubber Shoes,Computers,UPI,55,179.13
12948.0,7113.0,James Berry,70,Awesome Metal Keyboard,Grocery,Wallet,33,1038.58
12949.0,9373.0,Lindsey Atkins,24,Sausages,Computers,Bank Transfer,14,307.1
12950.0,1093.0,Kyle Klein,42,Pizza,Home,Bank Transfer,25,843.24
12951.0,12926.0,Joseph Smith,62,Wooden Cheese,Home,Debit Card,95,1054.48
12952.0,13748.0,Chelsea May,53,Bacon,Jewelery,Bank Transfer,91,556.2
12953.0,8823.0,Shelly Rodriguez,77,Plastic Pants,Clothing,Wallet,88,240.78
12954.0,11352.0,Daniel King,42,Steel Pizza,Outdoors,Credit Card,1,1229.75
12955.0,4094.0,Edward White,76,Shoes,Music,Bank Transfer,19,1036.25
12956.0,2543.0,Bradley Wall,80,Pants,Home,Credit Card,29,74.86
12957.0,2775.0,Lori Taylor,30,Fish,Industrial,UPI,59,1713.0
12958.0,1324.0,James Brennan,69,Wooden Salad,Clothing,Bank Transfer,83,822.15
12959.0,12076.0,Catherine Jackson,89,Cotton Computer,Music,UPI,10,1220.33
12960.0,4143.0,Rebecca Benson,86,New Chair,Clothing,Debit Card,82,1096.97
12961.0,9756.0,Jessica Everett,99,Handmade Hat,Health,UPI,70,1115.49
12962.0,13156.0,John Roy,29,Rustic Fish,Toys,Bank Transfer,27,1814.38
12963.0,13674.0,Carrie Wilkinson,11,Metal Soap,Movies,Debit Card,8,1411.59
12964.0,11982.0,Frank Watts,28,Soft Keyboard,Kids,Credit Card,62,863.25
12965.0,6220.0,Molly Green,58,Plastic Cheese,Grocery,Bank Transfer,39,1036.28
12966.0,9159.0,Christopher Morris,17,Licensed Chicken,Industrial,Credit Card,59,1891.38
12967.0,7148.0,Faith Zimmerman,94,Wooden Fish,Sports,Debit Card,18,1020.99
12968.0,10447.0,Brenda Wilson,1,Mouse,Tools,Credit Card,92,695.39
12969.0,9213.0,Nathan Rocha,35,Fish,Industrial,Wallet,21,1713.0
12970.0,14523.0,Vanessa Evans,5,Granite Bacon,Books,Debit Card,58,676.1
12971.0,13088.0,Patrick Ward,41,,Outdoors,Wallet,96,766.66
12972.0,7485.0,Robert Howard,43,Car,Home,Bank Transfer,81,1543.38
12973.0,12677.0,Jennifer Perry,52,Pants,Home,Debit Card,45,74.86
12974.0,11134.0,Tiffany Collins,6,Metal Cheese,Electronics,Debit Card,63,745.31
12975.0,7083.0,James Shah,45,Licensed Pants,Sports,Debit Card,24,1936.54
12976.0,4255.0,Alexander Erickson,83,Wooden Tuna,Jewelery,Bank Transfer,80,1994.44
12977.0,7616.0,Stephanie Powell,54,Soft Mouse,Electronics,Debit Card,97,69.65
12978.0,5228.0,Nancy Bryant,55,Computer,Books,Debit Card,100,369.72
12979.0,7013.0,Mrs. Sonya Armstrong,26,Chips,Electronics,Debit Card,57,926.26
12980.0,6241.0,Laura Rowland,78,Intelligent Cotton Ball,Movies,UPI,70,739.7
12981.0,2664.0,Jasmine Hart,4,Awesome Gloves,Games,Debit Card,20,419.79
12982.0,7252.0,Diana Hickman,8,Handcrafted Gloves,Kids,Debit Card,44,1350.69
12983.0,10321.0,Monique Jordan,82,Mouse,Tools,Debit Card,31,695.39
12984.0,7359.0,Laurie Davis,17,Cotton Chicken,Sports,Wallet,19,1377.85
12985.0,1680.0,Eric Brooks,30,Awesome Fish,Industrial,Debit Card,29,19.11
12986.0,9142.0,John Fleming,50,Granite Tuna,Industrial,Debit Card,69,1698.27
12987.0,10306.0,Stephen Carr,26,Fantastic Chips,Clothing,Wallet,94,510.9
12988.0,319.0,Thomas Mccormick,44,Towels,Shoes,Debit Card,10,1502.13
12989.0,9980.0,Erin Lee,28,Keyboard,Sports,UPI,12,422.75
12990.0,13270.0,Kristen Hernandez,23,Rustic Steel Shirt,Garden,Wallet,26,1061.5
12991.0,14227.0,Kevin Acosta,60,Fresh Shirt,Baby,Credit Card,72,1677.6
12992.0,13287.0,Shawn Lee,54,Mouse,Tools,UPI,95,695.39
12993.0,7793.0,Deborah Owen,62,Incredible Wooden Cheese,Automotive,Wallet,1,1438.34
12994.0,1784.0,Stephen Herrera,63,Soap,Sports,UPI,47,633.73
12995.0,11830.0,Benjamin Barr,1,Gently Used Wooden Mouse,Games,Bank Transfer,39,1414.58
12996.0,762.0,Isabel Moore,28,Gorgeous Soft Keyboard,Tools,UPI,89,1513.91
12997.0,14952.0,Mary Roach,69,Ergonomic Salad,Tools,Bank Transfer,54,528.14
12998.0,10456.0,Jesse Mills,23,Rustic Steel Shirt,Garden,Credit Card,49,1061.5
12999.0,6286.0,Dawn Pena,23,Rustic Steel Shirt,Garden,Bank Transfer,15,1061.5
13000.0,10866.0,Joshua White,66,Computer,Books,Bank Transfer,95,369.72
13001.0,14720.0,Whitney Hernandez,95,Tasty Fish,Sports,Debit Card,97,1077.28
13002.0,13953.0,Mark Thompson,57,Handcrafted Fresh Car,Jewelery,Credit Card,58,186.81
13003.0,4949.0,Karen Wood,85,Used Ball,Shoes,Debit Card,99,1820.5
13004.0,14174.0,Amanda Miller,50,Granite Tuna,Industrial,Credit Card,60,1698.27
13005.0,13208.0,Amy Holmes,41,Hat,Sports,UPI,44,1967.38
13006.0,8449.0,Jordan Lee,71,Tasty Fresh Table,Books,Debit Card,63,385.79
13007.0,7455.0,Sarah Morrow,86,New Chair,Clothing,Bank Transfer,1,1096.97
13008.0,965.0,Frank Holt,81,Chicken,Games,Bank Transfer,61,1124.22
13009.0,11141.0,Barbara Davis,76,Refined Shoes,Shoes,Bank Transfer,51,467.93
13010.0,8955.0,Angela Haynes,51,Tasty Soft Gloves,Health,Wallet,31,990.76
13011.0,4091.0,Sean Burton DDS,38,Rubber Pizza,Grocery,Bank Transfer,93,1547.6
13012.0,7257.0,Alexandra Williams,12,Tuna,Games,Debit Card,38,853.0
13013.0,1460.0,Sharon Stewart,13,Awesome Pants,Outdoors,Debit Card,75,767.6
13014.0,11567.0,Jessica Johnston,79,Granite Mouse,Computers,Bank Transfer,60,917.51
13015.0,4682.0,Matthew Garza,46,Steel Computer,Garden,UPI,79,158.96
13016.0,13080.0,Mrs. Shannon Dunn DVM,92,Tasty Fresh Towels,Home,Bank Transfer,11,536.63
13017.0,10215.0,Taylor Henderson,40,Soap,Sports,Bank Transfer,9,633.73
13018.0,14572.0,Jamie Allen,40,Soft Soap,Home,UPI,4,1332.43
13019.0,4225.0,Kayla Mccoy,89,Computer,Books,Bank Transfer,75,369.72
13020.0,5035.0,Adam Gill,82,Unbranded Mouse,Clothing,Credit Card,90,766.68
13021.0,12085.0,Antonio Ross,42,Intelligent Steel Pizza,Industrial,Bank Transfer,23,527.47
13022.0,10343.0,Darrell Delacruz,88,Fantastic Hat,Books,UPI,76,585.25
13023.0,9232.0,Katherine Curry,39,Ball,Garden,UPI,28,705.26
13024.0,5601.0,Jamie Mack,69,Ergonomic Salad,Tools,Wallet,39,528.14
13025.0,661.0,Sheila Collins,100,Refined Mouse,Industrial,UPI,45,1555.56
13026.0,12805.0,Linda Brown,94,Incredible Wooden Fish,Movies,Bank Transfer,32,1823.85
13027.0,7556.0,Dakota Dixon,27,Pizza,Home,Debit Card,74,843.24
13028.0,12062.0,Robert Johnson,17,Cotton Chicken,Sports,UPI,59,1377.85
13029.0,11793.0,Justin Joseph,44,Tasty Towels,Clothing,Debit Card,89,1991.37
13030.0,5111.0,Austin Jackson,55,Fantastic Concrete Computer,Tools,Wallet,29,347.77
13031.0,13328.0,Melissa Garrett,1,Mouse,Tools,Bank Transfer,69,695.39
13032.0,7364.0,Sandra Alvarez,15,Small Ball,Tools,Bank Transfer,5,729.38
13033.0,1015.0,Eric Michael,50,Sleek Granite Tuna,Baby,UPI,99,1333.44
13034.0,7177.0,Caitlyn Bruce,22,Practical Mouse,Games,UPI,96,1945.43
13035.0,5282.0,Marcus Lee,28,Keyboard,Sports,Credit Card,78,422.75
13036.0,5926.0,Jeanette Brooks,88,Granite Hat,Clothing,Credit Card,39,1499.14
