order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,Date,Country,City,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
11125.0,10652.0,Kimberly Pena,98,Gently Used Shoes,Toys,UPI,79,1774.54,2018-07-06 15:45:05,Canada,Humbermede,www.sanchezfashion.com,TXN9441934,Y,
11126.0,10825.0,Candice Fletcher,95,Tasty Soft Fish,Tools,Bank Transfer,5,1747.7,2020-08-22 18:48:28,Mexico,Temixco,www.hayesfashion.com,TXN2059691,Y,
11127.0,9143.0,Charles Franklin,22,Mouse,Tools,Bank Transfer,54,695.39,2024-07-01 15:04:56,Germany,Haldensleben I,www.nolanfashion.com,TXN3441346,Y,
11128.0,8017.0,Diane Higgins,42,Intelligent Pizza,Games,Bank Transfer,4,1687.25,2020-06-24 09:09:42,India,Dera Māndi,www.sotomart.in,TXN9916762,Y,
11129.0,10316.0,Mr. Eric Velez,82,Unbranded Soft Mouse,Jewelery,UPI,14,1558.65,2021-04-27 23:59:30,India,Sahaswān,www.gutierrezmart.net,TXN3448268,Y,
11130.0,5377.0,Jonathan Estes,41,Hat,Sports,Bank Transfer,69,1967.38,2023-03-27 17:57:08,United States,Norfolk,www.floresmurraydeals.com,TXN5330515,Y,
11131.0,12704.0,Brandi Jacobs,92,Fresh Towels,Games,Wallet,57,298.17,2022-08-20 01:32:07,Germany,Moabit,www.cochranmorgandeals.net,TXN5885142,Y,
11132.0,2246.0,Amanda Bass,97,Licensed Granite Ball,Music,Credit Card,26,1196.18,2015-10-19 03:17:13,India,Tādepalle,www.hurleyoliverstore.co,TXN6978780,Y,
11133.0,11910.0,Charles Turner,18,Bike,Clothing,Bank Transfer,74,1126.39,2023-02-01 18:25:56,United Kingdom,Billericay,www.martinmarket.in,TXN6934096,Y,
11134.0,4030.0,Katherine Baldwin,66,Awesome Rubber Computer,Baby,Wallet,94,1290.5,2017-03-12 04:11:15,Brazil,Caarapó,www.jarvisgrahamshop.net,TXN2211449,,
11135.0,2893.0,Nicole Padilla,16,Metal Shoes,Tools,UPI,15,1138.41,2021-04-19 07:48:14,Brazil,Brejo,www.millermart.co,TXN8018414,Y,
11136.0,4477.0,Duane Davis,60,Awesome Fresh Shirt,Industrial,Debit Card,83,1006.44,2015-11-15 18:34:21,India,Barshi,www.riveramart.in,TXN8596902,Y,
11137.0,1270.0,Crystal Johnson,41,Generic Hat,Baby,Bank Transfer,44,1213.25,2023-03-14 22:54:30,Germany,Dillenburg,www.wadedeals.com,TXN4609757,Y,
11138.0,10609.0,Maria Moore,43,Awesome Car,Outdoors,Debit Card,56,117.26,2016-05-04 22:25:57,India,Vinnamāla,www.fuenteshamiltonfashion.io,TXN5552966,Y,
11139.0,7289.0,Michael Malone,3,Soft Gloves,Health,Bank Transfer,87,946.66,2023-01-08 08:34:39,United States,Mid-City,www.shawlopezdeals.co,TXN1086343,Y,
11140.0,4468.0,Johnny Dominguez,1,Gently Used Wooden Mouse,Games,,91,1414.58,2022-10-31 23:15:19,India,Hatti,www.cruztech.io,TXN2879575,Y,
11141.0,2409.0,Eric Edwards,61,Incredible Tuna,Electronics,UPI,24,1357.75,2023-12-24 10:09:09,United States,Farmington,www.boydtech.com,TXN6334011,Y,
11142.0,6641.0,Michael Martinez,7,Table,Baby,Wallet,51,1475.53,2023-11-01 07:44:57,Brazil,Eldorado do Sul,www.callahanfashion.in,TXN2892213,Y,
11143.0,7926.0,Timothy Moore,66,Rubber Computer,Electronics,Wallet,91,1464.95,2017-11-11 13:34:58,United States,Franklin,www.collinsgibbsdeals.co,TXN3502013,Y,
11144.0,14051.0,Erin Hunt,21,Licensed Bike,Sports,Debit Card,5,216.64,2016-07-08 23:40:35,France,Saint-Quentin-en-Yvelines,www.averyparkerdeals.net,TXN5520793,N,Insufficient Funds
11145.0,14491.0,Ryan Austin,48,Concrete Fish,Kids,Credit Card,80,514.36,2016-02-08 17:55:17,India,Gumlā,www.francisdeals.io,TXN4797940,Y,
11146.0,3574.0,Tina Warner,76,Refined Shoes,Shoes,UPI,53,467.93,2023-03-09 12:53:28,Canada,Mount Pearl,www.ramirezsmithdeals.co,TXN6788884,Y,
11147.0,2699.0,Dana George,75,Gently Used Rubber Soap,Baby,Wallet,50,790.56,2022-08-15 10:39:05,Japan,Mooka,www.brandtdeals.io,TXN5902122,Y,
11148.0,7108.0,Jeanette Alexander,72,Computer,Books,Debit Card,22,369.72,2021-08-09 17:34:00,Australia,Hawthorn,www.greenefashion.co,TXN5938886,Y,
11149.0,7259.0,Alex Cochran,27,Unbranded Pizza,Automotive,Wallet,12,842.7,2022-04-29 18:11:18,India,Satānā,www.shermanhurstmarket.co,TXN6567828,Y,
11150.0,8493.0,Steven Butler,42,Intelligent Steel Pizza,Industrial,Bank Transfer,80,527.47,2025-08-12 23:00:44,United States,Wausau,www.alexandermarket.com,TXN7232141,Y,
11151.0,7710.0,Ashley Rhodes,3,Soft Gloves,Health,Wallet,58,946.66,2016-07-11 06:33:08,Japan,Bibai,www.mooremarket.net,TXN1491824,Y,
11152.0,9046.0,Candace Fisher,71,Table,Baby,Bank Transfer,36,1475.53,2018-11-20 02:57:30,Spain,el Poblenou,www.duncanshop.net,TXN6459434,Y,
11153.0,14318.0,Jessica Smith,61,Incredible Soft Tuna,Games,Credit Card,33,1436.15,2019-09-10 02:21:46,United States,Williamsburg,www.brooksrubiostore.net,TXN2762648,Y,
11154.0,7841.0,Ricardo Johnson,27,Cotton Pizza,Computers,Bank Transfer,12,642.72,2018-08-14 05:35:49,United States,Kuna,www.mcguiremart.net,TXN5124570,Y,
11155.0,14547.0,James Wells,2,Car,Home,Bank Transfer,43,1543.38,2016-03-30 13:58:12,India,Peravurani,www.wardshop.io,TXN3584293,Y,
11156.0,1637.0,Erica Martinez,19,Ergonomic Salad,Tools,Wallet,55,528.14,2017-04-04 20:17:47,Spain,Berja,www.pattersontech.in,TXN4786458,Y,
11157.0,12784.0,Joshua Morris,98,Gently Used Shoes,Toys,Credit Card,1,1774.54,2022-04-08 16:55:48,Italy,Ariccia,www.johnsontech.net,TXN1144678,Y,
11158.0,,James Lee,37,Used Wooden Salad,Music,Debit Card,13,735.62,2024-03-18 12:52:12,Italy,Sarzana,www.jacksonmart.co,TXN2789243,Y,
11159.0,14704.0,Rebekah Roberts,57,Car,Home,UPI,47,1543.38,2024-08-03 13:44:54,India,Kāveripatnam,www.muellerfashion.io,TXN3922757,Y,
11160.0,1538.0,Mark Hawkins,33,Frozen Cheese,Sports,Bank Transfer,95,799.86,2020-11-17 05:27:48,Spain,Madrid,www.riveradeals.in,TXN9666525,Y,
11161.0,12217.0,Norma Jones,28,Keyboard,Sports,Debit Card,74,422.75,2022-12-23 00:35:06,India,Nilambūr,www.jenkinsgreenshop.io,TXN5287117,Y,
11162.0,7341.0,Jared Smith,30,Awesome Fresh Fish,Outdoors,Wallet,65,1053.12,2017-09-30 02:40:33,Brazil,Florianópolis,www.mahoneystore.com,TXN7222414,Y,
11163.0,11930.0,Michele Welch,91,Gently Used Computer,Shoes,Wallet,43,476.9,2017-02-18 15:28:20,Mexico,Tequila,www.joneshicksmart.io,TXN3684818,Y,
11164.0,14672.0,Patricia Gilbert,29,Granite Fish,Health,UPI,65,1952.92,2025-01-20 21:15:21,United Kingdom,London,www.hallfryedeals.com,TXN3451761,N,Expired Card
11165.0,7808.0,Ryan Garcia,96,Generic Shoes,Electronics,UPI,71,1721.46,2016-05-01 08:25:48,Brazil,Itapemirim,www.ryanjohnsonmarket.com,TXN3441176,Y,
11166.0,2976.0,Jimmy Murphy,83,Refined Wooden Tuna,Beauty,UPI,74,343.13,2018-12-13 23:32:40,Japan,Sodegaura,www.conradlittlemart.net,TXN6170513,Y,
11167.0,13749.0,Ariel Novak,77,Generic Pants,Outdoors,Wallet,92,538.25,2022-05-23 07:51:00,United Kingdom,Alfreton,www.carlsondeals.co,TXN2592668,Y,
11168.0,396.0,Matthew Hawkins,15,Ball,Garden,Debit Card,46,705.26,2023-11-14 10:50:03,Germany,Lichtenfels,www.chungshop.net,TXN5799567,Y,
11169.0,13038.0,Veronica Marquez,67,Intelligent Rubber Computer,Clothing,Debit Card,90,1303.19,2016-09-01 05:59:18,Canada,Haney,www.copelandtech.co,TXN9613953,N,Network Error
11170.0,13679.0,Juan Conner,16,Shoes,Music,Credit Card,33,1036.25,2018-07-17 20:21:10,India,Attili,www.fullermarket.io,TXN2820355,Y,
11171.0,10326.0,Cindy Waters,74,Tasty Wooden Bacon,Jewelery,Debit Card,74,1245.9,2021-05-26 08:46:37,India,Kālol,www.downswaltonshop.net,TXN1332527,Y,
11172.0,14138.0,Seth White,93,Tuna,Games,Wallet,18,853.0,2019-06-06 02:07:28,Brazil,Lapa,www.griffindeals.co,TXN4514458,Y,
11173.0,9435.0,Kevin Lewis,5,Granite Bacon,Books,UPI,49,676.1,2016-03-31 06:50:41,India,Kottārakara,www.cooperstore.in,TXN4731580,Y,
11174.0,4152.0,Kathryn Michael,67,Intelligent Computer,Garden,Bank Transfer,82,1758.83,2020-07-26 18:08:15,France,Gujan-Mestras,www.durhammaddenfashion.com,TXN6155686,Y,
11175.0,8279.0,Steven Durham,51,Gloves,Clothing,UPI,97,899.27,2024-03-27 03:27:12,United States,Rowland Heights,www.sanchezfashion.in,TXN7838121,Y,
11176.0,3839.0,Mark Brooks,56,Metal Fish,Health,Bank Transfer,54,399.76,2018-02-12 19:30:16,Italy,Brindisi,www.millerbriggsfashion.co,TXN7053685,Y,
11177.0,3740.0,Mark Anderson,47,Rustic Shoes,Sports,Credit Card,95,451.21,2024-03-11 23:58:51,France,Fontenay-sous-Bois,www.masseydeals.net,TXN4355090,Y,
11178.0,10015.0,Daniel Hart,23,Steel Shirt,Computers,Credit Card,36,482.63,2025-09-05 06:52:07,India,Dindori,www.guerrerostore.in,TXN1605445,Y,
11179.0,10600.0,Randall Shelton,78,Intelligent Ball,Grocery,Debit Card,54,1112.87,2024-12-20 04:39:27,Brazil,Irati,www.nicholsfashion.com,TXN6118343,Y,
11180.0,8198.0,Julie Robinson,94,Incredible Wooden Fish,Movies,Wallet,42,1823.85,2016-02-04 08:11:49,India,Cheriyamundam,www.moralesfashion.net,TXN5280432,Y,
11181.0,14053.0,Sarah Matthews,65,Awesome Cotton Towels,Outdoors,Wallet,74,321.6,2015-11-29 05:12:28,United States,Greenfield,www.smithmcneilshop.co,TXN9922131,Y,
11182.0,10048.0,Karen Hill,60,Awesome Shirt,Health,UPI,48,778.96,2022-03-11 11:10:57,France,Kevinshire,www.lambshop.net,TXN5671569,Y,
11183.0,740.0,Amanda Kirby,52,Pants,Home,Credit Card,66,74.86,2024-05-13 15:03:53,Italy,Sambiase,www.thompsonshop.io,TXN5877445,Y,
11184.0,10818.0,Hayley Mclean,14,Used Keyboard,Automotive,Bank Transfer,81,1920.3,2025-08-09 18:31:07,France,Illzach,www.garzafashion.com,TXN7963738,Y,
11185.0,13430.0,Dan Mendez,26,Fantastic Chips,Clothing,Wallet,45,510.9,2025-10-06 19:41:49,United States,Goodyear,www.portergriffintech.co,TXN3622546,Y,
11186.0,3887.0,Robert Burke,96,Frozen Shoes,Home,Credit Card,28,1628.5,2023-09-04 06:56:36,United States,Broad Ripple,www.moralesstore.io,TXN3688899,Y,
11187.0,14667.0,Joshua Mccann,12,Sleek Frozen Tuna,Outdoors,UPI,88,1697.78,2022-10-29 22:00:43,India,Krishnāpuram,www.hayesmarket.in,TXN9379593,Y,
11188.0,14239.0,James Jacobson,31,Chair,Computers,Credit Card,5,968.39,2023-08-16 16:16:05,Spain,El Campello,www.fosterfrederickmart.net,TXN6574965,Y,
11189.0,10633.0,Paul Hunter,60,Awesome Fresh Shirt,Undefined,Debit Card,77,1006.44,2024-05-23 03:42:06,Canada,Corner Brook,www.lovemart.com,TXN8293597,Y,
11190.0,10785.0,Joseph Turner,19,Ergonomic Soft Salad,Grocery,Wallet,82,665.79,2023-01-14 20:32:22,Canada,Moncton,www.coxmart.co,TXN9948475,N,Insufficient Funds
11191.0,655.0,Chelsea Smith,39,Sleek Ball,Clothing,UPI,48,54.78,2019-10-02 23:20:55,United States,Garland,www.robinsondunnstore.com,TXN8379075,Y,
11192.0,12574.0,Charles Lee DDS,50,Sleek Granite Tuna,Baby,Debit Card,6,1333.44,2021-03-24 16:26:40,Italy,Jesi,www.escobarstore.co,TXN2637326,Y,
11193.0,10793.0,Alicia Acosta,77,Generic Plastic Pants,Clothing,UPI,81,1758.26,2021-02-19 23:22:23,Brazil,Placas,www.campbellstore.net,TXN6003812,Y,
11194.0,2446.0,Michael Donovan,67,Computer,Books,Debit Card,36,369.72,2017-02-09 11:16:34,Japan,Beppu,www.lucasbradymart.co,TXN5959784,Y,
11195.0,7767.0,John Gomez,13,Awesome Pants,Outdoors,Debit Card,94,767.6,2024-10-25 07:11:22,United Kingdom,Hounslow,www.donovangillespiefashion.in,TXN4520925,Y,
11196.0,1621.0,Mark Mullins,59,Rustic Gloves,Jewelery,Debit Card,35,703.62,2023-10-06 19:01:27,United States,Fairfield Heights,www.leetech.co,TXN2544191,Y,
11197.0,8016.0,Ashley Bradford,31,Unbranded Wooden Chair,Movies,Bank Transfer,57,1508.98,2025-02-14 03:40:38,India,Umargām,www.taylortech.co,TXN9774078,Y,
11198.0,10903.0,Nathaniel Pham,69,Ergonomic Salad,Tools,Debit Card,11,528.14,2022-02-14 12:42:13,United Kingdom,Bishop Auckland,www.mccormickmarket.co,TXN6956419,Y,
11199.0,12478.0,Nicole Page,30,Fish,Industrial,UPI,37,1713.0,2020-01-23 02:39:23,Brazil,Brasiléia,www.fostertech.io,TXN5558580,Y,
11200.0,1899.0,David Jones,50,Granite Tuna,Industrial,Debit Card,49,1698.27,2024-10-16 12:36:10,India,Saunda,www.baileydeals.in,TXN2096805,Y,
11201.0,14177.0,Jason Escobar,56,Fish,Industrial,Bank Transfer,74,1713.0,2018-04-14 06:42:16,India,Shāhganj,www.hicksfashion.co,TXN1170117,Y,
11202.0,5585.0,Kyle Lyons,39,Ball,Garden,UPI,2,705.26,2025-10-10 00:51:08,United States,Ilchester,www.jamespetersontech.in,TXN8211340,Y,
11203.0,12600.0,Peter White,68,Refined Soft Chips,Tools,Wallet,35,100.99,2025-02-02 08:28:47,United States,Middletown,www.mccoymarket.com,TXN6076381,Y,
11204.0,767.0,Misty Rodriguez,76,Rubber Shoes,Computers,Bank Transfer,43,179.13,2018-11-02 00:23:31,Oman,Pathānkot,www.martinezduncanstore.io,TXN9084271,Y,
11205.0,2148.0,Monique Rice,36,Ergonomic Steel Table,Shoes,Credit Card,53,413.27,2021-05-18 06:53:09,United States,DeSoto,www.cookshop.io,TXN8124974,Y,
11206.0,6018.0,John Lee,26,Fantastic Chips,Clothing,Wallet,64,510.9,2024-08-13 08:39:32,Brazil,Tupã,www.hardingdavisstore.co,TXN9320457,Y,
11207.0,10621.0,Dennis Curtis,29,Rustic Granite Fish,Shoes,Credit Card,49,874.8,2024-04-21 05:31:38,United States,Littleton,www.bellfashion.com,TXN9164555,N,Insufficient Funds
11208.0,1275.0,Taylor Lawson,56,Small Fish,Outdoors,Credit Card,30,71.73,2021-03-26 14:25:17,India,Diamond Harbour,www.higginsshop.io,TXN4045719,Y,
11209.0,4861.0,Carla Harding,14,Used Keyboard,Automotive,Credit Card,50,1920.3,2025-10-17 07:56:33,Canada,Brantford,www.garciastore.com,TXN4381978,Y,
11210.0,12237.0,Christopher Steele,52,Pants,Home,Wallet,33,74.86,2022-12-28 23:46:49,United States,Tualatin,www.fostertech.in,TXN3753083,Y,
11211.0,380.0,Erin Cunningham,92,Tasty Towels,Clothing,Debit Card,65,1991.37,2022-12-17 08:51:08,India,Patrātu,www.collinsmart.io,TXN4710521,Y,
11212.0,10313.0,Shawn Li,1,Wooden Mouse,Health,Debit Card,84,389.16,2022-12-20 06:41:13,Japan,Sukagawa,www.simmonstech.co,TXN1915155,Y,
11213.0,11997.0,Cody Graham,19,Soft Salad,Industrial,Bank Transfer,3,1867.17,2021-05-28 09:36:09,United States,Nixa,www.sotomarket.net,TXN8821783,Y,
11214.0,2598.0,Mary King,100,Mouse,Tools,Bank Transfer,99,695.39,2021-11-30 22:38:56,Germany,Grimma,www.brownstore.in,TXN1426716,Y,
11215.0,7840.0,Stephanie Boone,94,Incredible Wooden Fish,Movies,Credit Card,72,1823.85,2024-11-29 20:41:15,United States,Durango,www.williamsdeals.in,TXN2548243,Y,
11216.0,12382.0,Daniel Welch,30,Fish,Industrial,Debit Card,28,1713.0,2020-06-07 04:07:59,United Kingdom,Cobham,www.waltermart.net,TXN2335553,Y,
11217.0,9750.0,Aaron Knight,8,Gloves,Clothing,Wallet,59,899.27,2018-06-16 13:17:39,Brazil,Santa Quitéria,www.rhodesmarket.in,TXN7286915,Y,
11218.0,6267.0,Christian Terrell,83,Refined Wooden Tuna,Beauty,Wallet,69,343.13,2021-03-10 01:08:04,Japan,Tamaru,www.jacksonrowefashion.io,TXN5427715,Y,
11219.0,10854.0,Brian Maldonado,4,Wooden Gloves,Sports,Bank Transfer,94,1532.2,2016-08-31 03:23:26,Brazil,Porto União,www.davisdeals.co,TXN9752990,Y,
11220.0,14130.0,Micheal Hudson,27,Pizza,Home,Wallet,8,843.24,2021-11-15 10:11:38,India,Golāghāt,www.greenjohnsonshop.com,TXN8971039,Y,
11221.0,1764.0,Angela Gray,52,Ergonomic Soft Pants,Music,Credit Card,7,1788.66,2016-06-04 17:01:19,France,Fresnes,www.kennedylawrencefashion.in,TXN7018976,Y,
11222.0,4539.0,Kari Larsen,97,Licensed Ball,Outdoors,Credit Card,20,1049.85,2025-07-26 05:36:43,Spain,Navalmoral de la Mata,www.whitefashion.io,TXN4257179,Y,
11223.0,4404.0,Jeffrey Blackburn,62,Incredible Wooden Cheese,Automotive,Credit Card,55,1438.34,2020-11-05 09:10:13,France,Le Camas,www.russofashion.in,TXN2110565,Y,
11224.0,12757.0,Jennifer Weeks,26,Frozen Chips,Games,Debit Card,53,959.42,2022-06-02 03:15:08,United States,Manitowoc,www.averymart.com,TXN9808212,Y,
11225.0,9934.0,Joanne Hernandez,42,Intelligent Pizza,Games,Debit Card,87,1687.25,2018-12-09 18:18:34,United States,Victoria,www.olsonmarket.co,TXN5676391,Y,
11226.0,3867.0,Jerry Christensen,21,Licensed Rubber Bike,Baby,Wallet,42,1764.42,2016-01-14 13:01:33,United States,Madisonville,www.hornbarnesfashion.io,TXN9507221,Y,
11227.0,3638.0,Lisa Reeves,61,Incredible Soft Tuna,Games,Bank Transfer,25,1436.15,2016-06-20 05:00:55,Australia,Elwood,www.reyesmart.co,TXN1861351,Y,
11228.0,13882.0,Karen Ochoa,13,Awesome Frozen Pants,Computers,UPI,51,1811.42,2018-01-22 22:12:04,India,Bhadgaon,www.morrisquinndeals.co,TXN5802000,Y,
11229.0,12960.0,Mr. Scott Hutchinson,54,Mouse,Tools,Credit Card,2,695.39,2025-06-13 14:16:42,Brazil,Teolândia,www.russellwadedeals.net,TXN1960264,Y,
11230.0,7043.0,Daniel Watson,7,Gorgeous Rubber Table,Books,Debit Card,33,1883.75,2020-04-05 00:26:10,United States,Culver City,www.caseytech.io,TXN1605516,Y,
11231.0,4281.0,Amanda Wilson,97,Ball,Garden,Bank Transfer,80,705.26,2019-09-28 16:38:54,United States,Newington,www.dixonjohnsonfashion.io,TXN8089575,Y,
11232.0,11916.0,Todd Miller,38,Licensed Pizza,Tools,Debit Card,38,655.43,2022-01-19 23:23:42,Japan,Saito,www.munozjonesfashion.co,TXN5190399,Y,
11233.0,7265.0,Jessica Phillips,76,Shoes,Music,Credit Card,8,1036.25,2019-11-24 21:56:52,Canada,Rimouski,www.jonesaguilarstore.com,TXN8084694,Y,
11234.0,1804.0,Ruth Kelly,26,Frozen Chips,Games,Wallet,96,959.42,2018-11-24 15:51:05,United States,Laurelton,www.mathewsdeals.io,TXN4493044,Y,
11235.0,722.0,Brittany Torres,61,Tuna,Games,Credit Card,43,853.0,2017-10-23 09:00:16,United States,Lake Elsinore,www.rogersfashion.co,TXN5597162,Y,
11236.0,746.0,Christopher Gibbs,92,Towels,Shoes,Bank Transfer,28,1502.13,2017-09-14 04:47:10,Brazil,Rio Grande da Serra,www.millerdeals.net,TXN1294555,Y,
11237.0,3714.0,Theresa Andrews,67,Computer,Books,Credit Card,8,369.72,2025-03-26 08:57:21,Brazil,Morrinhos,www.jacksonshop.co,TXN2864549,N,Card Declined
11238.0,9062.0,Rachel Fox,40,Soap,Sports,Debit Card,14,633.73,2023-11-04 14:26:12,Japan,Shimo’ochiai,www.mercadofashion.in,TXN4983118,Y,
11239.0,528.0,Ruth Bradley,82,Soft Mouse,Electronics,Debit Card,39,69.65,2017-08-01 11:54:06,Brazil,Maracanaú,www.andersonwallacetech.io,TXN7210940,Y,
11240.0,13669.0,Nancy Gaines,6,Metal Cheese,Electronics,Debit Card,2,745.31,2023-04-11 12:56:43,United States,Urbandale,www.onealrobertstech.in,TXN4425585,Y,
11241.0,13888.0,James Turner,71,Tasty Table,Music,Credit Card,94,905.19,2021-11-23 04:37:31,Italy,Valdagno,www.taylorsandovaltech.io,TXN1087549,Y,
11242.0,8299.0,Jennifer Clark,14,Frozen Keyboard,Grocery,Bank Transfer,96,456.64,2021-04-09 13:19:56,Brazil,Raposos,www.smithmorgandeals.co,TXN1039359,Y,
11243.0,7455.0,Sarah Morrow,39,Rubber Ball,Music,Debit Card,15,1308.8,2023-07-02 04:54:16,India,Byādgi,www.hickmanstore.io,TXN2760309,Y,
11244.0,5573.0,Xavier Harris,58,Cheese,Shoes,Wallet,57,1447.84,2025-04-28 00:12:37,Brazil,Guarulhos,www.howardmart.co,TXN3878439,Y,
11245.0,13485.0,Donna Weber,5,Granite Bacon,Books,Wallet,59,676.1,2020-12-05 17:50:07,Germany,Bad Tölz,www.sandersstore.co,TXN5719214,Y,
11246.0,4433.0,Debbie Sweeney,36,Table,Baby,Bank Transfer,26,1475.53,2025-01-13 04:02:21,Mexico,Xochitepec,www.riddledeals.in,TXN6207440,Y,
11247.0,234.0,Sean Hodge,23,Rustic Shirt,Automotive,Credit Card,10,934.67,2021-06-12 05:47:21,United Kingdom,Carmarthen,www.estradamart.net,TXN8158164,Y,
11248.0,14241.0,Charles Smith,59,Rustic Gloves,Jewelery,UPI,40,703.62,2023-02-18 14:02:03,United Kingdom,London,www.millerdeals.co,TXN8172043,Y,
11249.0,6329.0,Sarah Lozano,2,Rustic Wooden Car,Books,Wallet,66,610.24,2024-06-16 05:10:59,United States,East Saint Louis,www.cabrerastore.com,TXN6585507,Y,
11250.0,9881.0,Bruce Mosley,59,Gloves,Clothing,UPI,14,899.27,2024-06-15 09:52:25,India,Fatehganj West,www.moodyfashion.com,TXN6402457,Y,
11251.0,12159.0,Ashley Wolf,38,Licensed Rubber Pizza,Industrial,UPI,7,1587.34,2017-02-24 13:26:01,India,Kolhāpur,www.hernandezchavezstore.com,TXN6328394,Y,
11252.0,9848.0,Martha Sanchez,90,Rustic Metal Ball,Jewelery,Credit Card,89,929.44,2024-01-05 13:51:28,Brazil,Miracema,www.frenchmart.in,TXN5739594,Y,
11253.0,9821.0,Ashley Meyers,93,Granite Tuna,Industrial,UPI,60,1698.27,2017-01-16 14:21:41,Japan,Kamiiso,www.coxtech.co,TXN8141075,Y,
11254.0,13241.0,Megan Evans,4,Gloves,Clothing,Credit Card,80,899.27,2017-01-02 09:56:50,United States,Sanford,www.rodriguezhubertech.co,TXN8768927,Y,
11255.0,7543.0,Jenna Zuniga,47,Rustic Rubber Shoes,Jewelery,Credit Card,50,735.43,2022-11-26 11:32:17,India,Jalda,www.mcclurewarddeals.co,TXN6092924,Y,
11256.0,13089.0,Virginia Martin,81,Chicken,Games,UPI,28,1124.22,2020-05-10 14:19:03,United Kingdom,Stratford,www.baileymarket.io,TXN7640483,Y,
11257.0,9988.0,Diana Kemp,40,Soap,Sports,Bank Transfer,51,633.73,2018-09-28 05:03:51,India,Laungowāl,www.pughstore.net,TXN2541905,Y,
11258.0,12597.0,Daniel Stevens,3,Gently Used Soft Gloves,Jewelery,Credit Card,12,1752.84,2018-02-15 00:37:19,Germany,Aichach,www.wallacefashion.io,TXN9144101,Y,
11259.0,13601.0,Kelly Ellison,73,Soft Pants,Garden,Debit Card,90,405.53,2017-07-07 21:31:16,India,Kukatpally,www.ericksontech.in,TXN3698583,Y,
11260.0,6755.0,Jeffrey Parks,21,Bike,Clothing,Debit Card,34,1126.39,2019-10-06 23:21:15,Brazil,Colatina,www.thomasfashion.io,TXN8155586,Y,
11261.0,7895.0,Amy Jackson,64,Frozen Tuna,Toys,UPI,39,1176.36,2025-10-03 09:39:45,France,Grigny,www.acevedobridgesmarket.in,TXN1825867,Y,
11262.0,10812.0,Kenneth Burton,12,Frozen Tuna,Toys,Wallet,94,1176.36,2022-10-31 18:27:21,United States,Clemmons,www.ellisdeals.in,TXN5109253,Y,
11263.0,1417.0,Michael Miles,34,Chicken,Games,Debit Card,67,1124.22,2023-07-04 13:55:01,United Kingdom,Lymington,www.edwardsmackstore.in,TXN2474200,Y,
11264.0,9022.0,Erik Cook,42,Intelligent Steel Pizza,Industrial,Wallet,61,527.47,2024-06-13 07:41:59,India,Turaiyūr,www.sanforddeals.io,TXN6595410,N,Expired Card
11265.0,12572.0,Nicole Keller,30,Fish,Industrial,UPI,93,1713.0,2016-10-14 01:13:39,Brazil,Cândido Sales,www.robertsonmart.io,TXN8588555,Y,
11266.0,1891.0,Susan Smith,56,Fish,Industrial,UPI,50,1713.0,2023-08-15 20:17:12,United States,Downey,www.smithmccarthymart.com,TXN7806500,Y,
11267.0,1714.0,Sheila Nichols,94,Incredible Wooden Fish,Movies,Debit Card,67,1823.85,2025-06-13 05:16:44,United States,Euless,www.mccarthytech.co,TXN6288211,Y,
11268.0,11380.0,Paul Lin,15,Soft Ball,Industrial,UPI,53,385.65,2023-01-21 08:05:36,Brazil,Santiago,www.floresmart.io,TXN5739828,Y,
11269.0,12517.0,Adam Hopkins,38,Pizza,Home,UPI,44,843.24,2019-08-14 12:33:18,India,Muzaffarnagar,www.mckeestore.io,TXN2132229,Y,
11270.0,1188.0,Susan Washington,90,Rustic Metal Ball,Jewelery,Wallet,28,929.44,2022-10-07 13:25:30,India,Mainpuri,www.thompsonmarket.io,TXN7812102,Y,
11271.0,11214.0,Joshua Reese DDS,42,Pizza,Home,Debit Card,56,843.24,2020-03-02 14:03:44,India,Aklūj,www.robersonreedmarket.net,TXN5990112,Y,
11272.0,5491.0,Allison Bailey,88,Fantastic Granite Hat,Movies,Credit Card,27,1154.75,2023-02-24 18:30:05,Spain,Onda,www.campbellfashion.co,TXN2321523,Y,
11273.0,5104.0,Bryan Jordan MD,35,Generic Fish,Industrial,Credit Card,5,1522.54,2022-09-22 07:26:30,Germany,Wipperfürth,www.claytech.co,TXN7854221,Y,
11274.0,4169.0,Daniel Davidson,47,Rustic Rubber Shoes,Jewelery,Bank Transfer,12,735.43,2016-12-16 03:00:33,Germany,Müllheim,www.petersontaylortech.in,TXN6374922,Y,
11275.0,7536.0,Stephanie Jackson,61,Soft Tuna,Sports,Credit Card,35,551.57,2025-09-30 13:25:31,Brazil,Matões do Norte,www.marquezshop.com,TXN6725611,Y,
11276.0,5470.0,William Willis,12,Sleek Tuna,Undefined,Bank Transfer,64,325.96,2020-07-12 22:18:25,Germany,Schwetzingen,www.adamsalvarezdeals.com,TXN4503709,Y,
11277.0,3735.0,Laura Turner,85,Wooden Ball,Baby,Credit Card,84,544.5,2022-09-24 09:25:11,United States,Augusta,www.hollandmarket.in,TXN8405257,Y,
